3.952	0.0635	-0.0281	0.8389	-9.8855	0.1603	-0.1527
3.971	0.0596	-0.0005	0.8142	7.1527	-1.1603	-1.4962
3.989	0.0557	-0.0313	0.8286	13.6794	-0.5267	-1.4275
4.008	0.0598	-0.0054	0.8389	13.7405	-0.6947	-0.5649
4.026	0.0527	-0.0339	0.8384	-18.6489	1.9084	0.3511
4.045	0.0469	-0.0281	0.8477	-22.0916	1.3130	-0.3817
4.063	0.0520	-0.0234	0.8450	-20.2901	0.8702	-1.4580
4.082	0.0559	-0.0156	0.8516	2.2748	-0.4351	-1.2290
4.100	0.0649	-0.0288	0.8516	8.0000	-2.0458	-1.8702
4.119	0.0654	0.0020	0.8220	4.7786	-1.5649	0.3893
4.137	0.0735	-0.0195	0.8203	14.0458	-1.4427	-0.3130
4.156	0.0696	-0.0261	0.8284	14.4962	-1.5038	-0.1679
4.174	0.0625	-0.0266	0.8333	15.3130	-1.5496	-0.9313
4.192	0.0603	-0.0156	0.7881	-0.0840	-0.7176	0.2366
4.211	0.0635	-0.0056	0.8403	-5.2748	1.1527	0.5420
4.229	0.0669	-0.0100	0.8694	0.0534	-0.6641	-0.4580
4.248	0.0662	-0.0156	0.8496	8.6031	-0.9924	-1.2977
4.266	0.0632	0.0015	0.8506	14.5344	-2.2290	-0.4198
4.285	0.0627	0.0039	0.8176	8.2672	-3.8931	0.1756
4.303	0.0688	-0.0029	0.8577	-2.6183	-0.7710	0.1756
4.322	0.0684	-0.0066	0.8357	-1.4046	-1.2443	-1.7405
4.340	0.0684	-0.0159	0.8525	-1.3282	-1.9771	-3.0305
4.359	0.0520	-0.0229	0.7971	-1.3282	-1.2977	-3.2061
4.377	0.0598	-0.0054	0.8384	-10.3053	-0.2901	-1.6870
4.396	0.0696	0.0039	0.8311	-7.3206	0.6947	-1.4122
4.414	0.0776	-0.0046	0.8506	-2.0840	0.3969	-1.6336
4.433	0.0679	-0.0132	0.8552	1.9542	-0.3359	-1.4580
4.451	0.0671	-0.0093	0.8418	2.3740	-0.9924	-0.3053
4.469	0.0623	-0.0139	0.8521	7.7939	-2.7634	-0.9618
4.488	0.0767	0.0059	0.8152	12.8550	-2.4122	-0.5496
4.506	0.0742	0.0178	0.8127	16.0840	-3.9008	0.3435
4.525	0.0635	0.0066	0.8157	7.0382	2.6641	0.4275
4.543	0.0659	-0.0027	0.8481	-2.0916	0.8702	-0.7863
4.562	0.0649	0.0693	0.8005	-0.5725	0.3282	-1.6336
4.580	0.0818	0.0134	0.8098	-14.5267	-1.4351	-2.0840
4.599	0.0645	0.0022	0.8589	-8.0992	-0.5115	-1.4885
4.617	0.0618	0.0293	0.8403	-2.9695	-3.8779	-1.1221
4.636	0.0645	0.0151	0.8447	-5.1450	-0.9389	-0.9160
4.654	0.0601	0.0071	0.8376	-8.8779	-0.1908	-0.4275
4.673	0.0669	-0.0300	0.8445	-17.6947	0.1069	-0.2137
4.691	0.0669	-0.0159	0.8345	-30.9618	0.9847	0.4351
4.710	0.0667	-0.0405	0.8438	-46.4885	1.5191	0.1298
4.728	0.0569	-0.0486	0.8008	-63.3664	1.9542	-5.3282
4.747	0.0671	-0.0264	0.8220	-69.7863	6.3740	-12.2977
4.765	0.0745	-0.0754	0.8743	-74.8397	3.5954	-31.2977
4.783	0.0693	-0.1777	0.7922	-56.0992	7.5954	-14.2214
4.802	0.0444	-0.1606	0.8342	-117.5191	11.9160	-24.9389
4.820	-0.0242	-0.0728	0.6621	-93.7863	14.1756	-14.1450
4.839	0.0801	-0.2131	0.9170	-181.6031	3.3740	-15.7252
4.857	0.0593	-0.2612	0.8071	-98.4885	6.3817	-19.0153
4.876	0.0134	-0.3821	0.7959	-139.4809	-5.2824	-5.2290
4.894	0.0483	-0.3250	0.7964	-95.8092	0.6641	-4.0305
4.913	0.0420	-0.3909	0.7795	-40.7328	-2.1145	1.0763
4.931	0.0491	-0.3379	0.7559	-28.8931	-0.3740	2.6565
4.950	0.0562	-0.3513	0.7568	-27.7252	2.4885	3.2137
4.968	0.0576	-0.3901	0.7888	-19.1908	0.3817	3.8550
4.987	0.0601	-0.4287	0.7961	-18.2519	-1.9008	-0.6718
5.005	0.0396	-0.3823	0.7334	-37.5191	0.7099	2.2672
5.023	0.0464	-0.3572	0.7188	-49.2901	-1.6412	4.8779
5.042	0.0505	-0.3909	0.7798	-35.0763	-1.2214	3.2061
5.060	-0.0481	-0.3245	0.7732	-31.3282	0.7099	2.8321
5.079	0.0496	-0.4165	0.7207	-45.1985	1.1527	2.4809
5.097	0.0583	-0.5117	0.7676	-41.7481	-1.3282	-3.6260
5.116	0.0330	-0.6375	0.7134	-67.6718	-10.8092	-3.0916
5.134	0.0378	-0.4312	0.6541	-28.6183	4.3206	-4.2977
5.153	0.0515	-0.4458	0.7031	-33.1527	3.3282	-0.7481
5.171	0.0442	-0.5132	0.7622	-45.8855	1.1221	-3.2061
5.190	0.0457	-0.5139	0.6873	-32.0000	2.8092	-0.0611
5.208	0.0510	-0.5266	0.7312	-27.9466	0.6489	-3.5573
5.227	0.0603	-0.5271	0.6648	-32.6641	6.3893	-4.3740
5.245	0.0183	-0.5359	0.6226	-30.7405	6.7634	-4.5954
5.264	0.0439	-0.5591	0.6401	-34.0687	11.5420	-5.8168
5.282	0.0522	-0.5469	0.7290	-35.6489	7.0992	-5.5573
5.301	0.0566	-0.5188	0.6885	-38.6183	5.7710	-0.7023
5.319	0.0474	-0.6033	0.5945	-42.7786	6.6565	-4.1603
5.338	0.0391	-0.6375	0.6299	-45.7710	14.8473	-8.5878
5.356	0.0471	-0.5908	0.6992	-56.4122	10.7176	-8.3206
5.374	0.0371	-0.5508	0.5291	-68.3893	8.0916	-1.6870
5.393	0.0127	-0.5918	0.5532	-95.8244	9.4504	-2.9237
5.411	0.0430	-0.5508	0.4966	-57.3359	16.5267	-0.2595
5.430	0.0220	-0.6833	0.5891	-63.9924	10.6412	-0.2824
5.448	0.0320	-0.6592	0.5405	-63.6489	14.7634	2.5725
5.467	0.0559	-0.6221	0.6013	-55.3893	12.7328	7.1679
5.485	0.0610	-0.6794	0.6462	-46.4275	4.1145	7.8473
5.504	0.0393	-0.7087	0.5928	-28.4351	-3.0305	6.9313
5.522	0.0149	-0.7742	0.4844	-19.4504	-5.6183	2.9695
5.541	0.0032	-0.7490	0.4158	-29.6794	3.6107	3.8626
5.560	-0.0149	-0.7717	0.4224	-38.1985	12.0611	0.7939
5.578	0.0068	-0.7642	0.4663	-48.2137	15.6947	0.5496
5.597	0.0347	-0.7427	0.5933	-48.7863	8.6870	3.4733
5.615	0.0242	-0.7454	0.5571	-42.1985	-3.4656	5.7786
5.634	-0.0149	-0.7793	0.3977	-38.9084	-3.6870	4.3740
5.652	-0.0085	-0.7915	0.4099	-37.6641	-1.7176	5.3206
5.670	-0.0125	-0.8647	0.4146	-46.0305	1.5344	3.7710
5.689	-0.0344	-0.8345	0.3398	-51.6870	10.7557	-3.8779
5.707	-0.0015	-0.8462	0.4192	-50.3282	13.3206	-6.7481
5.726	0.0095	-0.7634	0.4512	-44.0687	8.1603	-3.4885
5.744	0.0269	-0.7742	0.4346	-38.2977	0.1450	2.3740
5.763	-0.0020	-0.7810	0.3591	-36.1221	-0.8015	5.7939
5.781	-0.0022	-0.8210	0.3279	-30.8321	2.6412	6.0076
5.800	-0.0005	-0.9106	0.3550	-27.6336	4.8931	1.9771
5.818	-0.0107	-0.8862	0.3423	-27.2137	4.4275	-1.2672
5.837	-0.0054	-0.8687	0.3774	-19.9542	1.4351	-3.8244
5.855	-0.0063	-0.7986	0.3384	-17.9771	1.5115	-0.9847
5.874	-0.0090	-0.8462	0.3369	-12.7863	0.4809	0.2290
5.892	0.0044	-0.8376	0.3958	-9.4427	-5.8092	2.9389
5.910	-0.0115	-0.8833	0.2998	-6.5725	-3.9389	2.2137
5.929	-0.0159	-0.9333	0.2583	-12.4656	1.0992	-1.6107
5.947	-0.0251	-0.8604	0.2407	-13.8779	7.8168	-1.4580
5.966	-0.0259	-0.8633	0.2725	-21.0611	9.2748	-0.4962
5.984	0.0149	-0.8962	0.3823	-17.7405	4.5496	-3.6183
6.003	-0.0105	-0.9043	0.3894	-15.6183	2.0916	-6.0534
6.021	-0.0085	-0.8503	0.3318	-12.8321	-0.2977	-4.7634
6.040	-0.0190	-0.8884	0.2634	-11.6947	1.0687	-3.3511
6.058	-0.0149	-0.9309	0.2761	-10.6489	3.7405	-5.1069
6.077	-0.0012	-0.8774	0.3269	-9.1221	5.9771	-4.9924
6.095	0.0034	-0.8694	0.3394	-9.8702	2.3893	-4.6794
6.114	0.0020	-0.8752	0.3372	-11.7863	-2.4809	-4.2519
6.132	-0.0020	-0.8455	0.3350	-8.1832	-5.9924	-2.0534
6.151	-0.0117	-0.9077	0.2385	-3.7405	-5.6794	-1.9924
6.169	-0.0261	-0.8975	0.2273	-15.7252	1.1985	-2.1221
6.187	-0.0090	-0.8608	0.2961	-12.2901	3.5649	0.1679
6.206	0.0015	-0.8994	0.2869	-10.2748	1.5191	-1.9466
6.224	-0.0027	-0.8584	0.2710	-5.8779	-0.0382	1.0229
6.243	0.0042	-0.9143	0.3115	-7.6336	-2.9924	-0.1985
6.261	0.0276	-0.8875	0.2002	-10.4885	-1.8550	-0.3130
6.280	-0.0083	-0.9211	0.2642	-17.1679	1.0305	-0.7634
6.298	-0.0066	-0.8982	0.2788	-12.6947	1.4504	-1.4580
6.317	0.0039	-0.8960	0.3074	-4.9389	-1.9466	-1.0229
6.335	-0.0042	-0.9177	0.2776	-3.2901	-2.3206	-0.6031
6.354	-0.0210	-0.9004	0.2168	-11.4198	0.6336	-0.1145
6.372	-0.0088	-0.8794	0.2256	-14.4198	1.6412	2.3969
6.391	-0.0022	-0.9026	0.2664	-14.7176	-1.1374	1.4809
6.409	0.0154	-0.9502	0.2734	-4.3893	-2.8168	-0.8092
6.427	-0.0071	-0.9456	0.2319	0.4275	-2.3206	-2.7557
6.446	-0.0142	-0.9214	0.1750	-4.4733	2.5649	-3.0687
6.464	0.0015	-0.9106	0.2744	-7.1069	2.3130	-3.4580
6.483	0.0002	-0.9187	0.2722	-6.5344	0.2748	-5.7939
6.501	-0.0117	-0.8625	0.2395	-6.0153	0.1603	-0.0305
6.520	-0.0068	-0.9150	0.1921	-8.2595	0.4580	-0.6718
6.538	-0.0095	-0.8997	0.2551	-9.5191	0.3282	1.3740
6.557	0.0063	-0.9180	0.2695	-8.5038	-3.3511	1.4733
6.575	-0.0039	-0.9067	0.2280	0.4351	-2.6107	1.8702
6.594	-0.0093	-0.9343	0.2051	0.0763	0.3053	-1.4504
6.612	-0.0017	-0.8804	0.2380	-2.7786	-1.7557	1.2901
6.631	-0.0007	-0.9316	0.2134	-0.6489	1.0611	1.7786
6.649	0.0046	-0.9727	0.2563	-1.9618	-2.4351	-0.0076
6.667	-0.0046	-0.9133	0.2336	6.0534	-2.0840	-2.6947
6.686	-0.0039	-0.9370	0.2188	15.1221	-1.0229	-4.5115
6.704	-0.0154	-0.9668	0.2683	24.6336	-2.6336	-9.3511
6.723	0.0020	-0.9668	0.2632	37.6031	-3.3435	-11.0840
6.741	0.0015	-1.0039	0.2751	59.7481	-1.1908	-15.9695
6.760	0.0034	-0.9243	0.2930	109.5496	2.9466	-18.2443
6.778	0.0081	-0.8445	0.2854	153.0611	4.3435	-10.2519
6.797	0.0073	-0.7615	0.2854	195.0534	4.7939	1.1603
6.815	-0.0085	-0.7693	0.3936	217.7863	2.1985	2.9771
6.834	-0.0122	-0.7856	0.4778	168.5496	-8.3664	-6.6412
6.852	0.0293	-0.7437	0.5227	156.8550	0.7176	-9.7328
6.871	0.0176	-0.6833	0.5916	114.2214	1.6565	-10.4275
6.889	0.0208	-0.6624	0.5881	84.4885	-0.3740	-10.2901
6.908	0.0317	-0.6338	0.5881	82.8550	-3.3282	-7.8473
6.926	0.0459	-0.6475	0.6445	108.5878	-5.6336	-11.0382
6.945	0.0449	-0.6243	0.6846	151.2824	-6.2214	-7.7099
6.963	0.0364	-0.4407	0.7058	138.3893	-11.3130	-1.4580
6.981	0.0164	-0.4768	0.7000	143.4809	-14.9847	2.9313
7.000	0.0208	-0.4836	0.6941	131.1221	-12.4733	5.5802
7.018	0.0276	-0.5479	0.7266	21.9237	-11.8779	1.1145
7.037	0.0229	-0.5134	0.6785	37.4275	-9.8779	-0.6031
7.055	0.0215	-0.5273	0.6868	46.2901	-8.5420	-8.0153
